respondent_id,xyz_vaccine,seasonal_vaccine
26858,0.134636363659948,0.6344795495764788
26859,0.06829799838575934,0.08431174862293922
26860,0.1343868300651006,0.09149612593370073
26861,0.09584424567090945,0.07627673646381625
26862,0.09673613428748418,0.2620345010073464
26863,0.21178758124576483,0.43456694995974904
26864,0.4927294490998168,0.36857549774044934
26865,0.014427581467233223,0.03780459275033616
26866,0.249244424078166,0.6827096789597887
26867,0.1110830439517482,0.17792624691975978
26868,0.7685019319186951,0.9409973687987814
26869,0.09666071893395935,0.2890564507802793
26870,0.6165978407749958,0.8592978900254375
26871,0.04941343850444218,0.04706049905309533
26872,0.04060350824239879,0.27377985456970383
26873,0.16786896453947486,0.8584459432754705
26874,0.050949770343844764,0.09883935034698035
26875,0.6386485257397285,0.922312388103796
26876,0.051889386522763176,0.04885664980746038
26877,0.0443081886865279,0.09394655884698916
26878,0.13066036056718072,0.14588765902837045
26879,0.010673732416386925,0.017448046987651244
26880,0.04143790427341457,0.0820403388485988
26881,0.02951958492231008,0.08222022646947463
26882,0.019119738563617004,0.06634612424638893
26883,0.06436070288894807,0.2508676010863121
26884,0.0840599188062929,0.20605133678096593
26885,0.24866048261666132,0.8418574617824955
26886,0.10787046568381128,0.7734634991364895
26887,0.6196196192644715,0.8911246293403771
26888,0.8726977422097891,0.9460020614981571
26889,0.04053592607750505,0.13570983587686997
26890,0.08207625347296288,0.2952137550847318
26891,0.25834974714691916,0.46358845643036245
26892,0.12986991884899066,0.8397300719645273
26893,0.05320500018638788,0.20879141888563024
26894,0.20697608320615554,0.31418737700730137
26895,0.08377644404536928,0.8625800247542103
26896,0.04261746916804,0.07393013004309913
26897,0.05534635626016465,0.36694772712695717
26898,0.25185252333151237,0.712238162468266
26899,0.040759545391904455,0.051840070686133506
26900,0.1492262318590018,0.30397612629787446
26901,0.005676339023573807,0.22981449250189628
26902,0.2689815095818456,0.9468348944949047
26903,0.12698590237104881,0.03855033092517562
26904,0.05011621029800504,0.33280046231023497
26905,0.3527310778263785,0.7988639971163956
26906,0.06702217192153619,0.34601123848092696
26907,0.009075989562497229,0.5392489317418679
26908,0.14562324461815526,0.7418946408430424
26909,0.06342759311273531,0.2632061979215964
26910,0.10430681059588479,0.20811970975760286
26911,0.03825524781451668,0.055954042715275834
26912,0.4159825606067442,0.9364315057955418
26913,0.7423478116168217,0.8961357891214587
26914,0.0529879297765436,0.12268084733147912
26915,0.13291962036226845,0.6914330830518784
26916,0.06444443681698081,0.36764110367163927
26917,0.0049141853838104614,0.01131111926960734
26918,0.7529912648388857,0.9243136654551932
26919,0.30235291089988453,0.605466096415189
26920,0.019999776737317898,0.11246311976338991
26921,0.11499247925541976,0.8574682578463
26922,0.05624064911791369,0.6717949058798937
26923,0.09609539018298412,0.5367003680566141
26924,0.657668263230836,0.8957407949342779
26925,0.10482951075952959,0.6141607826871348
26926,0.6005757437956443,0.4284421379511814
26927,0.34872846359003634,0.6745533801928765
26928,0.0607004463163933,0.5280137887624977
26929,0.10974869972906634,0.19340570637429305
26930,0.6523742244326908,0.899162241449099
26931,0.09098018752997515,0.32873199527485053
26932,0.06680307345705255,0.8830272938423962
26933,0.1004713426787774,0.747993479501208
26934,0.562392944486782,0.7133540399749781
26935,0.17860624923284746,0.4736046462963565
26936,0.45713914288990887,0.200204569952786
26937,0.2737885565082302,0.755763108613391
26938,0.08632913095264161,0.05718211935733272
26939,0.0452855077528347,0.05132956540954745
26940,0.06342750613883458,0.12205857685721044
26941,0.051136432276584966,0.44292271338859823
26942,0.5923301278977405,0.7979159135020284
26943,0.13768224210691388,0.632053383634811
26944,0.07296892059581862,0.14604462613648542
26945,0.11904073570996498,0.5865142976857712
26946,0.165539182821882,0.7311714786199677
26947,0.16385771214755124,0.6083303183376654
26948,0.015343772950492059,0.04964893495898792
26949,0.019809282162521986,0.042509729958393035
26950,0.03670097772351382,0.513463336105842
26951,0.07241293989944728,0.3132692419472984
26952,0.8561050338318281,0.9521258133810364
26953,0.8308575018672002,0.9775675794116344
26954,0.04825498315922998,0.14762978449317832
26955,0.1884379979981467,0.6177839668915017
26956,0.12706333847449175,0.2652885220449328
26957,0.02689786241293994,0.9017266113109534
26958,0.33148676225597407,0.7831539617083288
26959,0.027312205020597318,0.2202302018435565
26960,0.04334635241777728,0.060924706543837095
26961,0.2091582182536461,0.5539749665771504
26962,0.1928507655739099,0.927091576524152
26963,0.14621452835629103,0.2728169976363251
26964,0.09633486370432182,0.2317075786716944
26965,0.8192603919649624,0.9450736055074059
26966,0.014873922809315017,0.029600645343169495
26967,0.16387346440701805,0.44204388170529657
26968,0.03918611421699871,0.8178480427119491
26969,0.03570424386113477,0.1799167124027044
26970,0.7235656682594781,0.3669646090970951
26971,0.11253925053847183,0.3294290326267599
26972,0.007001906891859288,0.021741537186035817
26973,0.05440930762202003,0.13025839366333436
26974,0.12159284963405866,0.3505974930433542
26975,0.06834025505689806,0.6323516983502555
26976,0.8683314842739644,0.5913656550689068
26977,0.06138710591713259,0.3208137836817761
26978,0.01910256224824243,0.8202428285042951
26979,0.3120638613519603,0.6417495246494855
26980,0.04857908253594421,0.07980692054734743
26981,0.05488174270118986,0.24195933766147462
26982,0.6969602632300399,0.8688576307303216
26983,0.16878578715936132,0.6212505865856314
26984,0.07693851346359572,0.15153807951103251
26985,0.01735446841653085,0.07611749010046867
26986,0.17449317860380295,0.6267610402525787
26987,0.06917463224493056,0.1710304667314857
26988,0.03122243172278712,0.11114036835344027
26989,0.3303054942588139,0.7608489884334683
26990,0.014765704749564727,0.06383551886963465
26991,0.2131846196450868,0.46448352406904564
26992,0.26700383727346966,0.39501571555818454
26993,0.13652291040501477,0.8482404552216204
26994,0.1847355807739943,0.46899252211759507
26995,0.17313799227543256,0.4757320573620843
26996,0.22546353573435735,0.2827628894971333
26997,0.01085091213789379,0.04806221811544734
26998,0.04070026139979792,0.04708472872543468
26999,0.4389720021313653,0.54578379715393
27000,0.1210770318312843,0.37965846899268685
27001,0.040645468570905875,0.7894971340021982
27002,0.008545178125687483,0.17935433353790436
27003,0.021216044894028535,0.048077726692853304
27004,0.10785333131561427,0.27288699279839146
27005,0.3616254763165668,0.7792861478500958
27006,0.713370290562058,0.9213672149534736
27007,0.06399149700674724,0.12772502952746626
27008,0.039872368382207854,0.054462846229925393
27009,0.062033532121574524,0.2512671634063034
27010,0.05968654160242342,0.13329122048127887
27011,0.0893259743647136,0.1305068154360429
27012,0.29144627399789713,0.6135996706329363
27013,0.10616046942024797,0.41001503538741774
27014,0.020228885553342676,0.19535606412608508
27015,0.08634824302201118,0.20186607182810162
27016,0.15978067675305221,0.33173630811127164
27017,0.4248401060473604,0.6814792413038007
27018,0.08323344782864729,0.2783022895930547
27019,0.8971378796614874,0.9642140154358654
27020,0.19726927051976975,0.23766144778024503
27021,0.1219056852929531,0.5325551022045705
27022,0.16277857924166333,0.195886627456539
27023,0.13480509940649782,0.16558584917491279
27024,0.11886458224011508,0.2666325369248766
27025,0.05239329081556639,0.019527594997861053
27026,0.06468417633713953,0.2878174796868645
27027,0.0990182240546962,0.7685336741418914
27028,0.36130666698372715,0.8768175153538277
27029,0.10552266885363218,0.3537680052108176
27030,0.1429544555388061,0.24143216002443715
27031,0.20595068254688978,0.8145544228465499
27032,0.18400223642508964,0.4653419001508284
27033,0.29182961221090303,0.7248216583768822
27034,0.008778151875692848,0.6580986795180309
27035,0.224833859411855,0.38332423102213226
27036,0.23088649841250083,0.7237203822886091
27037,0.6328916499217304,0.8139680412584622
27038,0.027974992234202807,0.029996987681849614
27039,0.7420137538603296,0.9289996086988928
27040,0.18034063188345517,0.14214513297509862
27041,0.12862099947827027,0.5375889687998523
27042,0.06966897084425853,0.5195199139499589
27043,0.5585012457998778,0.8079409847179706
27044,0.007680927536562198,0.03460149919718514
27045,0.16854949735074026,0.5772570667542634
27046,0.04408464741196068,0.0949471948487229
27047,0.5746602046455914,0.40685063338314625
27048,0.14492307470580287,0.3239271149363699
27049,0.2711640779162962,0.9009899921404805
27050,0.045058724042611416,0.5626289189237805
27051,0.13955984748356845,0.25863131254376703
27052,0.09659834980058317,0.23826481984488468
27053,0.8674953577963603,0.9652016405229987
27054,0.038570564480572105,0.06705533906887647
27055,0.11856791430931558,0.8533770611670293
27056,0.018348711945204262,0.034323799110589484
27057,0.024094272059720954,0.023177038680091827
27058,0.8136450857891855,0.8979781262516493
27059,0.06583995059492698,0.21504842565767773
27060,0.03191683446973713,0.4538465663341009
27061,0.07826444023379557,0.37507916521166157
27062,0.05405515310999671,0.5072278472808146
27063,0.06235607052039232,0.556560030595086
27064,0.21570100401907705,0.4711110979044329
27065,0.062221031829997324,0.3731665743271373
27066,0.04495848757037433,0.5970084605595306
27067,0.4416488477974144,0.7476900785935903
27068,0.8791506443530174,0.9526499177231101
27069,0.5490458241051068,0.9480723110475657
27070,0.030822693202711148,0.056049372664111086
27071,0.05826701676809336,0.07863405598879075
27072,0.05656295476493077,0.7384075455152116
27073,0.025689967441399505,0.8532396363764387
27074,0.03940546062068165,0.28234554492478153
27075,0.7193145403276265,0.8552391837973228
27076,0.5965577788683825,0.7701179434442457
27077,0.03489895341250252,0.09416962870154692
27078,0.26846376324302595,0.8185006846486439
27079,0.2987844598744492,0.9418722515350646
27080,0.07850588889443222,0.2562288266166348
27081,0.020473284355610452,0.6939147246135997
27082,0.26123184161685054,0.44995731935962874
27083,0.05292851620497012,0.24447354527896845
27084,0.857273733416379,0.6865063244078164
27085,0.04991189057637483,0.012406198827209138
27086,0.05449310987677234,0.08808638540894342
27087,0.191091416802994,0.2989222003719372
27088,0.2026629221158,0.7457349266682153
27089,0.11600986220448602,0.23115342260929198
27090,0.2382702824313524,0.5950748493856455
27091,0.40132598605914965,0.16623073239413508
27092,0.10806534201718448,0.2686813623261935
27093,0.2076744298849398,0.29097425878992456
27094,0.007903133245691356,0.03677069823526385
27095,0.0778859056324069,0.5471510440492247
27096,0.01965774353583288,0.20636687148999644
27097,0.5902233971676759,0.7622345164080522
27098,0.37658106214827547,0.8310293724705018
27099,0.15666013690619926,0.4620794994313134
27100,0.07956279580953883,0.7885865862694729
27101,0.08303417505012464,0.6727954482973864
27102,0.11289993715097522,0.8482072212439389
27103,0.026565419543913345,0.05436430690710351
27104,0.327424235327884,0.5240266661995995
27105,0.05967618487989586,0.4127917302933079
27106,0.6266658036847297,0.8957996217853745
27107,0.41981162610548983,0.6978062326997245
27108,0.11701205651586796,0.27418907804503273
27109,0.061222889096767104,0.23110429302744023
27110,0.09579268434377337,0.3358435083346268
27111,0.03714451843786438,0.37357756610884657
27112,0.19384209736079527,0.6034872860246085
27113,0.07713704657295768,0.24539836304402413
27114,0.09207499533804869,0.21241524145689286
27115,0.5008053047081764,0.8650329858664426
27116,0.16897383435617236,0.9254364476498128
27117,0.055781347858651985,0.10770731499094413
27118,0.14659077333263731,0.5620019998960657
27119,0.06365412282313307,0.33299824960865543
27120,0.35696177102297066,0.9862563006085197
27121,0.015808082923447445,0.7170769667605563
27122,0.043683634425479644,0.24441635849014762
27123,0.04344804072825159,0.09595531278261525
27124,0.028694726285266384,0.06603856333689319
27125,0.02324943683440419,0.04029914061981363
27126,0.2457109414990146,0.0714213005054749
27127,0.07292996076961146,0.10571647292586765
27128,0.17084054854379982,0.653871702959017
27129,0.5628761092851656,0.5862440657521054
27130,0.12124526653409615,0.21956618691299504
27131,0.04601689040827284,0.07208310820897951
27132,0.4989397808662894,0.9274567930385801
27133,0.08872071341716634,0.5739695120907212
27134,0.6450054915810899,0.9322507164538375
27135,0.20580331539898317,0.5557540438547925
27136,0.07602115959119585,0.5570121755536039
27137,0.06344295048056389,0.19935087403917676
27138,0.16185678752083116,0.5582110821338919
27139,0.09594398074170953,0.07576649146174064
27140,0.9041910497970886,0.9583925987899256
27141,0.5527551652735977,0.8373341059856463
27142,0.0672750373220875,0.31525024679261865
27143,0.22028299413633717,0.4673841867376914
27144,0.052035413937745446,0.04895041586732858
27145,0.3939113910103032,0.6610824729610038
27146,0.03912599598336275,0.9251476942567902
27147,0.06250939655049163,0.23561978990679439
27148,0.17772832456036766,0.1556444771432206
27149,0.2933240449040946,0.16440904853352972
27150,0.673655727925369,0.9668410909451781
27151,0.16695860775686064,0.8153246073116671
27152,0.02141367528224127,0.20665572310713146
27153,0.31390382063332484,0.8401837804350137
27154,0.6856160451003472,0.8685198514986006
27155,0.15549800002877037,0.6659001495658835
27156,0.015048926618295448,0.354725567650331
27157,0.009271975834803948,0.46041192222641064
27158,0.07658189945128552,0.39616252067874574
27159,0.04599269923027696,0.15816729091180667
27160,0.20346559470477324,0.1875258982379744
27161,0.338378045370959,0.48472091355550595
27162,0.13555147094195966,0.9472469135659992
27163,0.551388557711545,0.5292418433834705
27164,0.21106045652820002,0.12178943311670695
27165,0.49826655757815863,0.6204314857580288
27166,0.08042092409161011,0.16926374902615368
27167,0.15932172601580205,0.43013801979232863
27168,0.1493968361790204,0.7124304990338873
27169,0.48061630829090646,0.6508052356149194
27170,0.391401093352779,0.8470398459821057
27171,0.041085627122767934,0.3423841886711793
27172,0.049557096288461076,0.8517468730780281
27173,0.23243213124172538,0.5439062116805397
27174,0.08446544182149197,0.07878111451974029
27175,0.07637589632969512,0.13073544304731968
27176,0.5563657394292792,0.9593697313716164
27177,0.8447736599096106,0.9557628300351801
27178,0.14834973839806462,0.37583341030512957
27179,0.07279409303996623,0.2724026080947247
27180,0.1935055959738022,0.3981585119946163
27181,0.03893521126368138,0.8263433037074946
27182,0.6272704022859751,0.9172402170928347
27183,0.0467342391706639,0.5751738082006285
27184,0.037475170278485195,0.31636634664797697
27185,0.501401511735576,0.7919827392830014
27186,0.12005652300785023,0.6349093101267652
27187,0.08419686751755881,0.1419120390135535
27188,0.04747173419973471,0.302858330754509
27189,0.05452639472130622,0.5610214232774506
27190,0.39219584526283485,0.7484786966010822
27191,0.1201665527572064,0.9405273958794733
27192,0.5303287396452308,0.7727184672220959
27193,0.014979006309886836,0.08262373200825728
27194,0.09326564275362251,0.3390536388631051
27195,0.026029205894030707,0.0930610639632525
27196,0.331062779515978,0.2064148409982826
27197,0.05354087688705421,0.6431998335316992
27198,0.9461127512740951,0.9910444854102077
27199,0.03627386412314095,0.14138098535277557
27200,0.28735014563185235,0.6731240444852524
27201,0.7414541035062266,0.9222214784651027
27202,0.05490195180140643,0.02549319202381552
27203,0.036677886559365505,0.08339602938948829
27204,0.01950160273429122,0.05221965362141271
27205,0.07748935131177054,0.23692504587056895
27206,0.17098177068714113,0.2963594663081226
27207,0.08940758925339402,0.16302279911061962
27208,0.7996695291242034,0.7531764771074623
27209,0.13932376144108424,0.2544943665746183
27210,0.32187425253211127,0.3908046990875258
27211,0.0971231656702837,0.2507001168101911
27212,0.6570220602553513,0.9563514892485298
27213,0.47428593489676435,0.43523581109859427
27214,0.025565110594998355,0.06498293438181219
27215,0.188605825019685,0.8489147826058138
27216,0.1079537347469144,0.8759667960847646
27217,0.10354090271662537,0.17482930904018024
27218,0.6878628446584919,0.9608018852963186
27219,0.4839852312935465,0.6893830377103318
27220,0.10937821271117394,0.41593819110771013
27221,0.1861216294313913,0.6227589580392211
27222,0.21478922183824503,0.638264906132212
27223,0.03429482579278868,0.6385127634251304
27224,0.2026061828142473,0.6985280846625351
27225,0.18633534121366596,0.26562907425492743
27226,0.01745583258973814,0.28823135459298455
27227,0.16105278627071945,0.4538241804592381
27228,0.546121598995095,0.863095767915712
27229,0.6651357624481214,0.9241905934455493
27230,0.2011541133282262,0.9763228867401456
27231,0.4627066366553355,0.8225914825168862
27232,0.10908302055130716,0.5437368302011603
27233,0.2965200617829975,0.19966913196746683
27234,0.045562789173856096,0.027142344422515365
27235,0.8843708114436912,0.9554187066779404
27236,0.11272266551609882,0.935206372672294
27237,0.2017626367122642,0.5808282012053604
27238,0.29654213929657447,0.7582570837169915
27239,0.5607076317187648,0.24482447322580797
27240,0.14542078494500643,0.47893769820791243
27241,0.0745173408605694,0.19432264213230144
27242,0.11020590096968991,0.4650723603980127
27243,0.04047509083435387,0.0756369226391213
27244,0.0318706536711763,0.08621686231600224
27245,0.13947220076328937,0.4844379834170631
27246,0.8289652258956833,0.9525379856613249
27247,0.1790780348332815,0.9297494157690069
27248,0.11540882335478457,0.5475668995001227
27249,0.14109271602613085,0.6377955346957123
27250,0.09496018837406134,0.2648442738370227
27251,0.09505906475840264,0.30686509088635044
27252,0.34159171708552094,0.6340601852810194
27253,0.07178418771090478,0.9129296258581847
27254,0.9034682976409601,0.9738090263892946
27255,0.11651116545609311,0.3106418025823635
27256,0.577682831400382,0.958973877036334
27257,0.4530276425739179,0.521821111006923
27258,0.479699363222302,0.8269746231829016
27259,0.5590822890950682,0.9202256139898783
27260,0.0803335492582392,0.3371295120954422
27261,0.1303673820506505,0.6779932559328806
27262,0.1931175601458684,0.5298593444767302
27263,0.057762019983949885,0.06869200778697455
27264,0.06537886152101866,0.0731764561271976
27265,0.03305487189844984,0.18046648296766093
27266,0.15461588959993838,0.2852277851734831
27267,0.1707558893388004,0.7927483909986668
27268,0.019130622779915098,0.18369159918314779
27269,0.7652989902924578,0.36182366094667334
27270,0.03192348300575501,0.09281502605185978
27271,0.060347768184662795,0.3035802025593213
27272,0.012571574972413666,0.41447418509586775
27273,0.04826208188549892,0.14465053239480757
27274,0.12987299230852375,0.5186667476560457
27275,0.13456953237420788,0.34303780109289844
27276,0.0099123795403755,0.09570989498506258
27277,0.045838946640121336,0.8213200888323935
27278,0.1699362035058833,0.3287258525441189
27279,0.10266826677133781,0.2684196293648446
27280,0.272914718344634,0.35308495152951963
27281,0.07476913238265816,0.3210650708297877
27282,0.07214139998663581,0.897423514316916
27283,0.005004435873264892,0.022652295382147136
27284,0.19119804490231496,0.2607065081148149
27285,0.11907461527648697,0.4435116370292523
27286,0.0881938387163909,0.2563142811837464
27287,0.25550250608306685,0.664893868825496
27288,0.5769746398520043,0.813652549708433
27289,0.25276439456376437,0.36021380756688104
27290,0.01644349901302465,0.06092052726384642
27291,0.7300090386719537,0.833083264160915
27292,0.062382519449648045,0.691002549239396
27293,0.12352922436326334,0.9722070044045368
27294,0.017569683156173948,0.044446617912814304
27295,0.2810099615598789,0.8617884056913848
27296,0.06420912757414726,0.7811238839506568
27297,0.0592035942783798,0.71205858612721
27298,0.09034199282342402,0.2769521434488404
27299,0.29294528414876064,0.775247550062345
27300,0.1862499334388638,0.9636151835329304
27301,0.0038733640691414003,0.022100216825925795
27302,0.11146235543097618,0.4776628497259959
27303,0.022148770952885803,0.07576042695111704
27304,0.09411237719451061,0.783366203202802
27305,0.04074165780204532,0.037853200061491614
27306,0.22623849483396186,0.5801723720983262
27307,0.5810368029970608,0.7570183808181365
27308,0.07937451603480097,0.1414883246290793
27309,0.5659689547044802,0.9707071774364301
27310,0.06469211509028398,0.14600838180802608
27311,0.1414943496814364,0.09370898878512755
27312,0.07497814526262518,0.3277372610994705
27313,0.05343491064657285,0.12274471487404506
27314,0.029384212193195404,0.07812520520579566
27315,0.11742526657519911,0.2790742092287076
27316,0.3551543936434391,0.799441660454722
27317,0.07128729671901082,0.13652162802228865
27318,0.2720282571250688,0.3342026977969076
27319,0.3815733970094985,0.8998250798714497
27320,0.41851850358823284,0.679306170968543
27321,0.035307384646237214,0.5072885454119287
27322,0.6165189845009571,0.4905411088039667
27323,0.05725859305041473,0.5402164717649444
27324,0.26406968771077854,0.5106559823860144
27325,0.7722068730007702,0.9449501883492086
27326,0.11652211661331165,0.5174261672330356
27327,0.1452649856113349,0.39418905787809405
27328,0.20952580697477632,0.5043457799280852
27329,0.10992975468704355,0.3148713946476675
27330,0.015524233389616152,0.5138052125533547
27331,0.07161529840045039,0.19418728263849944
27332,0.18660276021928804,0.9562231345400577
27333,0.621597839144654,0.7319366109600665
27334,0.055960577483988264,0.037774924511163224
27335,0.20302876852601834,0.11257633236010803
27336,0.07361298974373706,0.15154904861470794
27337,0.18787322711409202,0.6379951413033992
27338,0.21260691917662408,0.45742464875720623
27339,0.2529549965868411,0.3523955644002831
27340,0.019614419230230426,0.1892103940370732
27341,0.22216649434758617,0.7042797118342862
27342,0.027562389621044393,0.6284235341156468
27343,0.0628463966159801,0.12965643438219757
27344,0.2980211524749165,0.5483792323769892
27345,0.06036276084055942,0.32902266515373024
27346,0.8310901762004342,0.9727727439291338
27347,0.7262871935399172,0.9556589856873726
27348,0.0984287777090646,0.31652591587426665
27349,0.06483513402579244,0.22663210773776335
27350,0.2031248311910141,0.9473939134040225
27351,0.8494905906296599,0.909978012846806
27352,0.1161766648380868,0.4068151019772411
27353,0.008293614761392525,0.07759441833731352
27354,0.1591723917833699,0.6524171932058546
27355,0.265288803937207,0.4505134920689594
27356,0.18317882521414983,0.39780939457384423
27357,0.13468422326187027,0.3634864885169497
27358,0.24850325466507123,0.7639981479926806
27359,0.3896733725575866,0.843123692135422
27360,0.11450033364202343,0.5340179654183155
27361,0.04426119509353284,0.9345491796176871
27362,0.225209472437517,0.43634168964637887
27363,0.15417302994433377,0.2854136900572714
27364,0.07085503175761843,0.4555602818904295
27365,0.35432989554792943,0.69798995663564
27366,0.5015255350071655,0.5883803087075966
27367,0.244239311705606,0.4500643984467909
27368,0.11361366410428043,0.48470796397366483
27369,0.04826622230844926,0.049995765318229135
27370,0.018884815696852752,0.800294204628048
27371,0.26320660915847166,0.4788700021976338
27372,0.09280751237870082,0.2462530449262386
27373,0.7664135425966315,0.753119777200135
